number,opened_at,resolved_at,closed_at,short_description,description,category,subcategory,priority,urgency,impact,assignment_group,assigned_to,state,reassignment_count,reopen_count,contact_type,cmdb_ci,requesting_department,sla_due,made_sla
INC132185,2026-04-19 09:53:39,2026-04-20 14:31:08,2026-04-21 03:31:08,Firewall blocks application traffic,Incident 132185: user reports azure issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to Network Operations.,Network,DNS,Sev3,2,2,Network Operations,Owen Brooks,Closed,1,1,Email,VPN-Gateway,HR,2026-04-21 09:53:39,True
INC132186,2026-04-06 09:28:35,2026-04-08 12:27:51,2026-04-08 15:27:51,Application access missing,Incident 132186: user reports exchange issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via chat and was routed to Identity & Access.,Access,Group Access,P3,2,2,Identity & Access,Owen Brooks,Closed,0,0,Chat,Identity-Platform,Operations,2026-04-08 09:28:35,True
INC132187,2026-04-16 12:30:55,2026-04-19 00:22:04,2026-04-21 16:22:04,Service interruption reported,Incident 132187: user reports exchange issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via email and was routed to Application Support.,Storage,Backup,P4,3,3,Application Support,Rahul Shah,Closed,2,0,Email,Generic-App,Marketing,2026-04-20 12:30:55,True
INC132188,2026-04-27 10:52:22,2026-05-02 20:22:33,2026-05-04 05:22:33,OS update failed,Incident 132188: user reports erp issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to Security Operations.,Software,OS,Sev4,3,3,Security Operations,Nina Patel,Closed,1,2,Email,Chrome,Engineering,2026-05-01 10:52:22,True
INC132189,2026-04-29 01:48:30,2026-05-08 03:37:27,2026-05-09 11:37:27,not working,Incident 132189: user reports vpn issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to End User Computing.,Hardware,Laptop,Sev4,3,3,End User Computing,Emily Stone,Closed,1,1,Self-service,Laptop,HR,2026-05-03 01:48:30,True
INC132190,2026-04-08 14:59:19,2026-04-09 16:29:58,2026-04-11 06:29:58,Wi-Fi drops intermittently,Incident 132190: user reports erp issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Network Operations.,Network,Firewall,Sev3,2,2,Network Operations,Maya Chen,Closed,0,1,Phone,WiFi-Controller,Finance,2026-04-10 14:59:19,True
INC132191,2026-04-30 09:55:21,2026-05-02 04:37:56,2026-05-04 06:37:56,VPN disconnects during login,Incident 132191: user reports finance app issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via email and was routed to Network Operations.,Network,Wi-Fi,Sev3,2,2,Network Operations,Owen Brooks,Closed,0,1,Email,Core-Switch,Customer Support,2026-05-02 09:55:21,True
INC132192,2026-04-27 10:46:40,2026-05-03 12:19:54,2026-05-04 07:19:54,Endpoint client reports an error,Incident 132192: user reports vpn issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to EU Software.,Software,OS,Sev4,3,3,EU Software,Priya Nair,Closed,0,1,Email,Chrome,Legal,2026-05-01 10:46:40,True
INC132193,2026-04-26 15:53:31,,2026-04-29 20:15:16,pls fix,Incident 132193: user reports aws issue. Observed error HTTP-503. Impact appears limited to the requesting department. Ticket originated via email and was routed to Security Operations.,Security,Phishing,Sev2,1,2,Security Operations,Rahul Shah,Open,0,0,Email,Shared-Service,Customer Support,2026-04-27 03:53:31,True
INC132194,2026-04-06 08:37:46,2026-04-10 14:39:20,2026-04-11 05:39:20,Batch job failed,Incident 132194: user reports finance app issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Unified Communications.,Telephony,Call Quality,P4,3,3,Unified Communications,Maya Chen,Closed,1,0,Phone,Business-Service,Finance,2026-04-10 08:37:46,True
INC132195,2026-04-10 09:13:57,2026-04-11 09:29:27,2026-04-12 01:29:27,User locked out after failed login,Incident 132195: user reports finance app issue. Observed error HTTP-503. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Service Desk.,Access,MFA,P3,2,2,Service Desk,Priya Nair,Closed,2,0,Phone,Identity-Platform,Finance,2026-04-12 09:13:57,True
INC132196,2026-04-28 07:54:02,2026-05-06 19:13:23,2026-05-08 06:13:23,Desktop freezes during startup,Incident 132196: user reports exchange issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via phone and was routed to End User Computing.,Hardware,Monitor,P4,3,3,End User Computing,Owen Brooks,Closed,1,0,Phone,Desktop,Customer Support,2026-05-02 07:54:02,True
INC132197,2026-04-14 09:53:15,2026-04-16 09:19:03,2026-04-18 02:19:03,Unexpected error in business application,Incident 132197: user reports exchange issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Infrastructure.,Cloud,AWS,P3,2,2,Infrastructure,Vikram Singh,Closed,1,1,Self-service,Business-Service,Customer Support,2026-04-16 09:53:15,True
INC132198,2026-04-30 05:42:41,2026-05-03 07:49:02,2026-05-04 08:49:02,Certificate warning shown,Incident 132198: user reports hr portal issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Security Operations.,Security,Certificate,Sev4,3,3,Security Operations,Maya Chen,Closed,0,0,Self-service,Shared-Service,Legal,2026-05-04 05:42:41,True
INC132199,2026-04-09 03:28:43,,2026-04-14 13:10:24,Mailbox not syncing,Incident 132199: user reports hr portal issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Messaging.,Email,Mailbox,Sev3,2,2,Messaging,Priya Nair,Open,1,0,Self-service,Spam-Filter,Customer Support,2026-04-11 03:28:43,True
INC132200,2026-04-19 13:47:11,2026-04-24 01:00:34,2026-04-25 23:00:34,Service interruption reported,Incident 132200: user reports hr portal issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Infrastructure.,Virtualization,VMware Tools,P4,3,3,Infrastructure,Owen Brooks,Closed,0,0,Phone,Business-Service,Operations,2026-04-23 13:47:11,True
INC132201,2026-04-16 16:39:22,2026-04-18 21:45:34,2026-04-20 05:45:34,Firewall blocks application traffic,Incident 132201: user reports crm issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via email and was routed to Network Operations.,Network,Firewall,Sev3,2,2,Network Operations,Daniel Kim,Closed,0,0,Email,Core-Switch,Customer Support,2026-04-18 16:39:22,True
INC132202,2026-04-07 16:47:18,2026-04-11 13:42:42,2026-04-13 19:42:42,HR portal unavailable,Incident 132202: user reports finance app issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Application Support.,Application,ERP,Sev4,3,3,Application Support,Nina Patel,Closed,0,0,Phone,HR-Portal,IT,2026-04-11 16:47:18,True
INC132203,2026-04-29 09:09:55,,2026-05-01 17:40:08,Office application crashes,Incident 132203: user reports exchange issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via phone and was routed to EU Software.,Software,Browser,P3,2,2,EU Software,Vikram Singh,In Progress,0,1,Phone,Chrome,Customer Support,2026-05-01 09:09:55,True
INC132204,2026-04-12 12:36:28,2026-04-13 23:26:11,2026-04-15 14:26:11,Shared service unavailable,Incident 132204: user reports crm issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via chat and was routed to Cloud Operations.,Cloud,Azure,Sev3,2,2,Cloud Operations,Owen Brooks,Closed,0,0,Chat,Business-Service,Operations,2026-04-14 12:36:28,True
INC132205,2026-04-14 23:12:28,2026-04-15 15:04:22,2026-04-16 08:04:22,OS update failed,Incident 132205: user reports vpn issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via phone and was routed to EU Software.,Software,OS,P2,1,2,EU Software,Rahul Shah,Closed,1,0,Phone,Office365,Operations,2026-04-15 11:12:28,True
INC132206,2026-04-20 08:01:02,2026-04-23 21:56:48,2026-04-25 00:56:48,Shared service unavailable,Incident 132206: user reports service portal issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Infrastructure.,Storage,File Share,Sev3,2,2,Infrastructure,Nina Patel,Closed,0,0,Self-service,Shared-Service,Operations,2026-04-22 08:01:02,True
INC132207,2026-04-21 08:36:39,2026-04-23 01:01:17,2026-04-24 15:01:17,Desktop freezes during startup,Incident 132207: user reports vpn issue. Observed error HTTP-503. Impact appears limited to the requesting department. Ticket originated via chat and was routed to End User Computing.,Hardware,Monitor,P4,3,3,End User Computing,Daniel Kim,Closed,1,0,Chat,Desktop,Operations,2026-04-25 08:36:39,True
INC132208,2026-04-27 10:22:14,2026-04-28 20:16:52,2026-04-29 20:16:52,Shared service unavailable,Incident 132208: user reports aws issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Collaboration Support.,Collaboration,Presence,P4,3,3,Collaboration Support,Priya Nair,Closed,0,0,Phone,Shared-Service,IT,2026-05-01 10:22:14,True
INC132209,2026-04-28 16:46:42,2026-05-04 23:38:42,2026-05-07 00:38:42,Connection refused by database,Incident 132209: user reports service portal issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via monitoring and was routed to Infrastructure.,Database,Performance,Sev4,3,3,Infrastructure,Sara Thomas,Closed,2,0,Monitoring,Business-Service,HR,2026-05-02 16:46:42,True
INC132210,2026-04-27 11:34:42,2026-05-01 03:10:02,2026-05-03 11:10:02,VPN disconnects during login,Incident 132210: user reports vpn issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Network Operations.,Network,LAN,P4,3,3,Network Operations,Priya Nair,Closed,0,0,Phone,Firewall-01,Sales,2026-05-01 11:34:42,True
INC132211,2026-04-06 10:06:11,,2026-04-10 22:13:10,not working,Incident 132211: user reports hr portal issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to Messaging.,Email,Outlook,P4,3,3,Messaging,Sara Thomas,Open,0,0,Email,Mail-Gateway,Engineering,2026-04-10 10:06:11,True
INC132212,2026-04-28 02:00:57,2026-04-30 22:21:51,2026-05-01 06:21:51,Batch job failed,Incident 132212: user reports finance app issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via phone and was routed to End User Computing.,Printing,Printer Offline,P3,2,2,End User Computing,Arjun Mehta,Closed,0,0,Phone,Shared-Service,IT,2026-04-30 02:00:57,True
INC132213,2026-04-21 18:06:58,2026-04-23 17:10:12,2026-04-25 09:10:12,Shared service unavailable,Incident 132213: user reports erp issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to Service Desk.,Robotics,Scanner,P3,2,2,Service Desk,Arjun Mehta,Closed,1,0,Email,Shared-Service,Operations,2026-04-23 18:06:58,True
INC132214,2026-04-12 08:24:46,2026-04-12 23:09:53,2026-04-15 05:09:53,MFA challenge not arriving,Incident 132214: user reports exchange issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Platform Engineering.,Access,Password,P2,1,2,Platform Engineering,Owen Brooks,Closed,1,0,Self-service,MFA-Service,Finance,2026-04-12 20:24:46,True
INC132215,2026-04-15 14:45:45,2026-04-21 05:51:49,2026-04-22 15:51:49,VPN disconnects during login,Incident 132215: user reports crm issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via chat and was routed to Network Operations.,Network,Wi-Fi,P4,3,3,Network Operations,Asha Rao,Closed,0,0,Chat,DNS-Cluster,Engineering,2026-04-19 14:45:45,True
INC132216,2026-04-17 11:13:42,2026-04-22 08:17:59,2026-04-22 23:17:59,Batch job failed,Incident 132216: user reports hr portal issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via phone and was routed to End User Computing.,Printing,Queue,Sev4,3,3,End User Computing,Rahul Shah,Closed,1,0,Phone,Shared-Service,IT,2026-04-21 11:13:42,True
INC132217,2026-04-05 18:47:05,2026-04-09 05:36:00,2026-04-09 15:36:00,Batch job failed,Incident 132217: user reports crm issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to Infrastructure.,Storage,File Share,Sev4,3,3,Infrastructure,Arjun Mehta,Closed,0,0,Email,Generic-App,HR,2026-04-09 18:47:05,True
INC132218,2026-04-13 09:38:32,2026-04-14 18:34:00,2026-04-16 14:34:00,Monitor flickers after docking,Incident 132218: user reports erp issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to EU Software.,Hardware,Desktop,Sev2,1,2,EU Software,Daniel Kim,Closed,4,0,Email,Monitor,Finance,2026-04-13 21:38:32,False
INC132219,2026-04-13 10:37:34,2026-04-25 00:12:39,2026-04-26 20:12:39,Mailbox not syncing,Incident 132219: user reports hr portal issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via chat and was routed to Messaging.,Email,Spam,P4,3,3,Messaging,Daniel Kim,Closed,0,0,Chat,Exchange,Sales,2026-04-17 10:37:34,True
INC132220,2026-04-23 13:03:05,2026-04-26 00:11:14,2026-04-27 10:11:14,urgent pls,Incident 132220: user reports erp issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to End User Computing.,Hardware,Laptop,P4,3,3,End User Computing,Vikram Singh,Closed,0,0,Self-service,Monitor,Operations,2026-04-27 13:03:05,True
INC132221,2026-04-11 09:32:46,2026-04-16 09:52:29,2026-04-17 10:52:29,Service interruption reported,Incident 132221: user reports crm issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Messaging.,Storage,Disk Space,Sev4,3,3,Messaging,Owen Brooks,Closed,2,0,Self-service,Business-Service,Engineering,2026-04-15 09:32:46,True
